id,url,source,label,url_length
7399,cdn-gw-dv.net,Cisco-Umbrella,legitimate,13
8625,decalthuonghai.com,Majestic,legitimate,18
497,group.ph.g.byteoversea.net,Cisco-Umbrella,legitimate,26
4494,esthauto.com,Majestic,legitimate,12
3727,nwncarousel.com,Cisco-Umbrella,legitimate,15
1205,ieee.tn,Majestic,legitimate,7
1990,sitewatch.org,Cisco-Umbrella,legitimate,13
8323,xml.adxnexus.com,Cisco-Umbrella,legitimate,16
838,varunraghubirtewatia.com,Majestic,legitimate,24
9423,angrybirdsmod.com,Cisco-Umbrella,legitimate,17
8062,app-guea.live.skybet.com,Cisco-Umbrella,legitimate,24
3292,conradwashingtondc.com,Majestic,legitimate,22
4978,alhilal.com,Majestic,legitimate,11
181,epao.de,Majestic,legitimate,7
8168,9409191.fls.doubleclick.net,Cisco-Umbrella,legitimate,27
3480,atoshls.net,Cisco-Umbrella,legitimate,11
2313,nwfsc.instructure.com,Cisco-Umbrella,legitimate,21
2980,colchicine.fun,Majestic,legitimate,14
2414,nemea-residence-etudiante.com,Majestic,legitimate,29
7194,dpworld.crm4.dynamics.com,Cisco-Umbrella,legitimate,25
2965,g5noticias.cl,Majestic,legitimate,13
9038,jaeea.com,Majestic,legitimate,9
8124,paytrail.com,Majestic,legitimate,12
7838,instagram.fkch2-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,31
860,sbcgold.com,Majestic,legitimate,11
3162,static.jejuair.net,Cisco-Umbrella,legitimate,18
626,uhedxhg.cn,Majestic,legitimate,10
3710,u41065643.ct.sendgrid.net,Cisco-Umbrella,legitimate,25
438,buddies-abrasives.com,Majestic,legitimate,21
3606,b7839aa8e4ed2595ec97-3d67005a8c8a3a61527d112f0fd4f06a.ssl.cf2.rackcdn.com,Cisco-Umbrella,legitimate,73
7434,businessfilms.ru,Majestic,legitimate,16
4199,covenantfund.org.uk,Majestic,legitimate,19
2710,hr-fernsehen.de,Majestic,legitimate,15
8737,explore.my.t-mobile.com,Cisco-Umbrella,legitimate,23
239,ane.cr,Cisco-Umbrella,legitimate,6
168,ipv4.az3.or.diag.t-mobile.com,Cisco-Umbrella,legitimate,29
8364,bestcontentsite.top,Cisco-Umbrella,legitimate,19
2830,artgarfunkelofficial.de,Majestic,legitimate,23
5282,zoeharcombe.com,Majestic,legitimate,15
8000,cu1pehnswad01.servicebus.windows.net,Cisco-Umbrella,legitimate,36
613,hotelprofessionals.nl,Majestic,legitimate,21
4275,videokupik.biz,Cisco-Umbrella,legitimate,14
6543,iwalkcornwall.co.uk,Majestic,legitimate,19
7759,com.legodlied1.sched.dcloudstc.com,Cisco-Umbrella,legitimate,34
8051,s3.grocerywebsite.com,Cisco-Umbrella,legitimate,21
8107,content.prod.powerquery.microsoft.com,Cisco-Umbrella,legitimate,37
8153,epx-enterpriseproxy-3.d03-036.ic3-calling-enterpriseproxy.01-northeurope-prod.cosmic.office.net,Cisco-Umbrella,legitimate,95
9155,mcmod.cn,Majestic,legitimate,8
1234,ascashapply.com,Majestic,legitimate,15
475,eprc.com.hk,Cisco-Umbrella,legitimate,11
4325,tawk.to,Majestic,legitimate,7
3844,proyectosalonhogar.com,Majestic,legitimate,22
473,shadertoy.com,Majestic,legitimate,13
3064,szechenyibath.com,Majestic,legitimate,17
8631,linkerchem.com,Majestic,legitimate,14
7584,mny8txmcs199.webex.com,Cisco-Umbrella,legitimate,22
1282,1-coupons.com,Majestic,legitimate,13
1957,xainfrontendtrafficmanprod.trafficmanager.net,Cisco-Umbrella,legitimate,45
1525,villagelife.com,Majestic,legitimate,15
6344,sd-cglasers.com,Majestic,legitimate,15
1229,link-sg.netease.im,Cisco-Umbrella,legitimate,18
4586,aquagadget.com,Majestic,legitimate,14
1920,echosvr-taipei.pokemon-unitepgame.com,Cisco-Umbrella,legitimate,37
9178,backinthesaddle.cf,Majestic,legitimate,18
8225,kingmakergames-public.s3-ap-southeast-1.amazonaws.com,Cisco-Umbrella,legitimate,53
4917,fumetto.ch,Majestic,legitimate,10
2730,news.gaborsteingart.com,Cisco-Umbrella,legitimate,23
7974,edge-085.sgsin8.icloud-content.com,Cisco-Umbrella,legitimate,34
584,66356315.global.siteimproveanalytics.io,Cisco-Umbrella,legitimate,39
453,pensionplanpuppets.com,Majestic,legitimate,22
1707,floryday.com,Majestic,legitimate,12
4036,edge-017.usbos2.ce.apple-dns.net,Cisco-Umbrella,legitimate,32
6291,rbcom-my.sharepoint.com,Cisco-Umbrella,legitimate,23
9084,iae.org.tr,Majestic,legitimate,10
5145,cs.wellspan.patient-assist.agenta-cloud.com,Cisco-Umbrella,legitimate,43
4340,ash-official.com,Majestic,legitimate,16
5225,jesenik.org,Majestic,legitimate,11
5219,jp.xhamster.com,Cisco-Umbrella,legitimate,15
6900,www.vsco.co,Cisco-Umbrella,legitimate,11
8463,zetaapps.in,Cisco-Umbrella,legitimate,11
202,schloss-tempelhof.de,Majestic,legitimate,20
3696,o370914.ingest.sentry.io,Cisco-Umbrella,legitimate,24
4052,pestgnome.com,Majestic,legitimate,13
3919,bookmeter.com,Majestic,legitimate,13
5495,www.deloitteconference.com,Cisco-Umbrella,legitimate,26
7882,prisa-cinco-dias-prod.api.arc-cdn.net,Cisco-Umbrella,legitimate,37
6081,privacy.uwm.com,Cisco-Umbrella,legitimate,15
5468,ipv4-c121-mia006-ix.1.oca.nflxvideo.net,Cisco-Umbrella,legitimate,39
6394,bondbrothers-my.sharepoint.com,Cisco-Umbrella,legitimate,30
124,api-7dfa4c38.duosecurity.com,Cisco-Umbrella,legitimate,28
551,fundacionlaboral.org,Majestic,legitimate,20
3813,id.vn,Majestic,legitimate,5
6277,ngeventdonation-lib.onecause.com,Cisco-Umbrella,legitimate,32
249,iorder.com.au,Majestic,legitimate,13
27,portal.rules.comcast.com,Cisco-Umbrella,legitimate,24
3128,optibase.io,Cisco-Umbrella,legitimate,11
9154,dexter.grab.com,Cisco-Umbrella,legitimate,15
9243,andit.top,Majestic,legitimate,9
9454,prod.aux.cloud.tamu.edu,Cisco-Umbrella,legitimate,23
2029,newsweb.no,Majestic,legitimate,10
5648,cachedown.alicdn.com,Cisco-Umbrella,legitimate,20
5262,cdn.futbin.com,Cisco-Umbrella,legitimate,14
6782,96108e1d3ed22ffe-subwayna-pos-payment-live.adyenpayments.com,Cisco-Umbrella,legitimate,60
8365,geohoney.com,Majestic,legitimate,12
4017,healthydietforhealthylife.eu,Majestic,legitimate,28
1859,colonialvoyage.com,Majestic,legitimate,18
5826,dgtheater.nl,Majestic,legitimate,12
4509,tulipyachts.com,Majestic,legitimate,15
7593,spirecmg.southcentralus.cloudapp.azure.com,Cisco-Umbrella,legitimate,42
5138,bohnlaw.com,Majestic,legitimate,11
3054,divinerevelations.info,Majestic,legitimate,22
3922,mmoserverstatus.com,Majestic,legitimate,19
7370,joinmontage.com,Cisco-Umbrella,legitimate,15
8826,rr3---sn-32o-5hn6.googlevideo.com,Cisco-Umbrella,legitimate,33
2975,ns-750.awsdns-29.net,Cisco-Umbrella,legitimate,20
8986,theminnesotasun.com,Majestic,legitimate,19
7219,wxhexing.com,Majestic,legitimate,12
952,su.retail.dynamics.com,Cisco-Umbrella,legitimate,22
1057,x7n422.cn,Majestic,legitimate,9
5574,shivjyotipublicschool.com,Majestic,legitimate,25
8336,lifesteal.net,Cisco-Umbrella,legitimate,13
582,sigaccess.org,Majestic,legitimate,13
1852,csi.gstatic-cn.com,Cisco-Umbrella,legitimate,18
8701,dnl.texa.com,Cisco-Umbrella,legitimate,12
6515,bakethiscake.com,Majestic,legitimate,16
4370,courts.mi.gov,Majestic,legitimate,13
5844,yasharamen.com,Majestic,legitimate,14
3888,iesdev.com,Cisco-Umbrella,legitimate,10
3176,sanalpos2.ziraatbank.com.tr,Cisco-Umbrella,legitimate,27
5103,secasa.com.au,Majestic,legitimate,13
1620,chatbox-dev.okd.viettelpost.vn,Cisco-Umbrella,legitimate,30
5808,edge-214.nlhfd1.ce.apple-dns.net,Cisco-Umbrella,legitimate,32
6028,web.clients.peacocktv.com.edgesuite.net,Cisco-Umbrella,legitimate,39
3428,cdn.amote.app,Cisco-Umbrella,legitimate,13
5612,god.hac.lp1.penne.srv.nintendo.net,Cisco-Umbrella,legitimate,34
3666,americanaustralian.org,Majestic,legitimate,22
8789,ic3-edf-registrar-service.eustwo-5.ic3-edf-registrar.eastus2-prod.cosmic.office.net,Cisco-Umbrella,legitimate,83
8597,niniban.com,Majestic,legitimate,11
5674,mail.polartecnica.com.br,Cisco-Umbrella,legitimate,24
6124,51831.tcplusondemand.com,Cisco-Umbrella,legitimate,24
7313,urfanatik.com,Majestic,legitimate,13
2100,bmgk.bg,Majestic,legitimate,7
7933,jaredmiracle.com,Majestic,legitimate,16
2597,ipv4-c173-ams001-ix.1.oca.nflxvideo.net,Cisco-Umbrella,legitimate,39
4038,ingdirect.com.au,Majestic,legitimate,16
4795,p3campus.com,Cisco-Umbrella,legitimate,12
6321,girlonthemoveblog.com,Majestic,legitimate,21
645,redfieldstavern.com,Majestic,legitimate,19
8263,sockby.top,Majestic,legitimate,10
1747,getaj.net,Cisco-Umbrella,legitimate,9
7793,www.efinancialcareers.co.uk,Cisco-Umbrella,legitimate,27
333,widgets.justgiving.com,Cisco-Umbrella,legitimate,22
2752,learning.itccompliance.co.uk,Cisco-Umbrella,legitimate,28
6024,eu.vpro.abb.com,Cisco-Umbrella,legitimate,15
9246,xn--31bj9audk0bzedcc4h.xn--h2brj9c,Majestic,legitimate,34
7238,stevemadden.axper.com,Cisco-Umbrella,legitimate,21
4345,serviporno.com,Majestic,legitimate,14
7278,bglvconf1.ec.azureedge.net,Cisco-Umbrella,legitimate,26
687,mx1.sat.gob.mx,Cisco-Umbrella,legitimate,14
4411,skyaviationholdings.com,Majestic,legitimate,23
6949,xn--h1badon1eq1i3cvaytfa5hrdg2c0h.xn--h2brj9c,Majestic,legitimate,45
8349,slcfmdt273914.fi.marrcorp.marriott.com,Cisco-Umbrella,legitimate,38
7666,southtraveler.de,Majestic,legitimate,16
6116,nfg-dm-bee.s3.amazonaws.com,Cisco-Umbrella,legitimate,27
782,dmv.state.pa.us,Cisco-Umbrella,legitimate,15
1465,shelfdrilling.skillsvx.com,Cisco-Umbrella,legitimate,26
5851,hairod.com,Majestic,legitimate,10
7675,10304421.fls.doubleclick.net,Cisco-Umbrella,legitimate,28
590,waws-prod-bay-011.westus.cloudapp.azure.com,Cisco-Umbrella,legitimate,43
7275,dickrobinson.com,Majestic,legitimate,16
6695,oci.omnitagjs.com,Cisco-Umbrella,legitimate,17
9493,dreamspersqm.com,Majestic,legitimate,16
9972,tylynplantation.com,Majestic,legitimate,19
6929,crowdfavorite.com,Majestic,legitimate,17
6869,kilmer.us,Majestic,legitimate,9
6813,ep1ns01.mckesson.com,Cisco-Umbrella,legitimate,20
6319,euroscientist.com,Majestic,legitimate,17
9846,kageru-site.cdn.ampproject.org,Cisco-Umbrella,legitimate,30
6932,soft4all.info,Majestic,legitimate,13
9504,axeptio.imgix.net,Cisco-Umbrella,legitimate,17
6040,cyberexperts.com,Majestic,legitimate,16
5546,canal803.com,Majestic,legitimate,12
6294,columbiaspectator.com,Majestic,legitimate,21
466,shopiloo.ir.pishbordgroup.com.ahmc.ir.idealand1.ir.tourlin.com.kisc.ir.banerkala.ir.aqc.ir.vbayati.ir.buysalestore.ir.nfus.ir.yafta-mobl.ir.rentija.com.rademaker.ir.abadisholding.com.esaving.ir.tiptopshoesali.online,Cisco-Umbrella,legitimate,215
6210,stream-1234.optimove.net,Cisco-Umbrella,legitimate,24
6342,smb.museum,Majestic,legitimate,10
4681,com.wswebcdn.com,Cisco-Umbrella,legitimate,16
5817,sonar6-atl3-1.xx.fbcdn.net,Cisco-Umbrella,legitimate,26
7567,konst.org.ua,Majestic,legitimate,12
2042,liberator.com,Majestic,legitimate,13
6015,fswangye.com,Majestic,legitimate,12
3643,customer-ugajlzvkncemhxjh.cloudflarestream.com,Cisco-Umbrella,legitimate,46
1665,championagency.co.id,Majestic,legitimate,20
5572,secure.rrcu.com,Cisco-Umbrella,legitimate,15
4506,mdk-b3f4e90d-8d07-4ad9-9734-b6831c82b5ae.s3.amazonaws.com,Cisco-Umbrella,legitimate,57
9523,koi-3qnu56klm0.marketingautomation.services,Cisco-Umbrella,legitimate,43
7992,dozor.kz,Majestic,legitimate,8
5853,azdcs-my.sharepoint.com,Cisco-Umbrella,legitimate,23
8499,services.video.ibm.com,Cisco-Umbrella,legitimate,22
4948,paojiao.cn,Majestic,legitimate,10
8848,seculink.de,Majestic,legitimate,11
51,mail.kasserver.com,Cisco-Umbrella,legitimate,18
1560,cn1759623420-vnsg12052.ibosscloud.com,Cisco-Umbrella,legitimate,37
1862,foxint.com,Majestic,legitimate,10
8207,vn88co.com,Majestic,legitimate,10
3688,blockchainlabs.org,Majestic,legitimate,18
6012,thecasinolsq.com,Majestic,legitimate,16
5461,bagbybeowulf.com,Majestic,legitimate,16
904,www.arqlink.com,Cisco-Umbrella,legitimate,15
9949,tflcar.com,Majestic,legitimate,10
6516,erbaza.com,Majestic,legitimate,10
5166,nhb.gov.in,Majestic,legitimate,10
2528,cccarto.com,Majestic,legitimate,11
9531,gate.fintables.com,Cisco-Umbrella,legitimate,18
985,mailorder-bride.org,Majestic,legitimate,19
6616,rbs.qumucloud.com,Cisco-Umbrella,legitimate,17
5598,www.turborater.com,Cisco-Umbrella,legitimate,18
1357,printshop-sh.com,Majestic,legitimate,16
1863,www.ancestrycdn.com.edgekey.net,Cisco-Umbrella,legitimate,31
8651,wisco.com.cn,Majestic,legitimate,12
2082,travisscott.com,Majestic,legitimate,15
9916,centralus-uv8mc58ms-01.centralus.cloudapp.azure.com,Cisco-Umbrella,legitimate,51
9350,bh-in-f94.1e100.net,Cisco-Umbrella,legitimate,19
4466,krc.pptsgs.live.com.akadns.net,Cisco-Umbrella,legitimate,30
9782,g.10086.cn,Cisco-Umbrella,legitimate,10
3023,fonts.qualifio.com,Cisco-Umbrella,legitimate,18
8137,home.army.mil,Cisco-Umbrella,legitimate,13
8224,scarletandgame.com,Majestic,legitimate,18
102,bc.whrq.whoer.net,Cisco-Umbrella,legitimate,17
3704,snaidero.it,Majestic,legitimate,11
8504,oceandeck.com,Majestic,legitimate,13
4532,hdfilmizletv.com,Majestic,legitimate,16
1241,hd-grinder.com,Majestic,legitimate,14
776,nhcs.instructure.com,Cisco-Umbrella,legitimate,20
1528,cold-video.dzeninfra.ru,Cisco-Umbrella,legitimate,23
2384,siapsrl.com.ar,Majestic,legitimate,14
9750,movianto.com,Cisco-Umbrella,legitimate,12
5308,superstats.com,Majestic,legitimate,14
1381,actionlabcomics.com,Majestic,legitimate,19
5284,fcmetz.com,Majestic,legitimate,10
5031,pophangover.com,Majestic,legitimate,15
5236,189032-ipv4v6.gr.global.aa-rt.sharepoint.com,Cisco-Umbrella,legitimate,44
4156,unidays.io,Cisco-Umbrella,legitimate,10
4348,metrics.axis.com,Cisco-Umbrella,legitimate,16
1401,prod-s14-telefonista.nubank.com.br,Cisco-Umbrella,legitimate,34
2616,aehr.com,Majestic,legitimate,8
6022,services.withcherry.com,Cisco-Umbrella,legitimate,23
2672,memecentral.com,Majestic,legitimate,15
9086,www.fmg.co.uk,Cisco-Umbrella,legitimate,13
832,pathfind.org,Majestic,legitimate,12
2464,login.tottenhamhotspur.com,Cisco-Umbrella,legitimate,26
8709,theregreview.org,Majestic,legitimate,16
7997,mrcooper.com,Majestic,legitimate,12
713,nashvillesongwritersfoundation.com,Majestic,legitimate,34
5384,lgsxsd.com,Cisco-Umbrella,legitimate,10
7036,scontent-hkg4-2.cdninstagram.com,Cisco-Umbrella,legitimate,32
9360,kkmbamw.cn,Majestic,legitimate,10
1168,mmarc.com,Majestic,legitimate,9
4589,charmanders-underground.com,Majestic,legitimate,27
4540,pls-pusa01a.app.blackbaud.net,Cisco-Umbrella,legitimate,29
6919,vulmac.com,Majestic,legitimate,10
9684,antimusic.com,Majestic,legitimate,13
1971,instagram.fmaa12-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,32
3160,ropesandrhinestones.com,Cisco-Umbrella,legitimate,23
4300,seller-my.tiktok.com,Cisco-Umbrella,legitimate,20
8832,doc-0c-4g-apps-viewer.googleusercontent.com,Cisco-Umbrella,legitimate,43
3534,ymaws.com,Majestic,legitimate,9
8841,truecrimedaily.com,Majestic,legitimate,18
1231,chengdulingyuan.com,Majestic,legitimate,19
2335,skullgirls.com,Majestic,legitimate,14
7316,globalorange.nl,Majestic,legitimate,15
3199,mydistrictcounseling.com,Majestic,legitimate,24
112,rr8---sn-8qj-i5ozr.gvt1.com,Cisco-Umbrella,legitimate,27
2479,external-media10.public.wnrtm-a-3.prod.infra.webex.com,Cisco-Umbrella,legitimate,54
872,drawmap-cdn.flexmls.com,Cisco-Umbrella,legitimate,23
7761,hey.xyz,Majestic,legitimate,7
5234,keelautomacao.com.br,Majestic,legitimate,20
2828,online.arizona.edu,Cisco-Umbrella,legitimate,18
5212,vxtwitter.com,Majestic,legitimate,13
2057,torresstart.com,Majestic,legitimate,15
9372,canadianfast.com,Majestic,legitimate,16
2088,tresiocms.com,Cisco-Umbrella,legitimate,13
7809,reliancegeneral.co.in,Majestic,legitimate,21
2457,rr5---sn-4pvgq-gv8s.googlevideo.com,Cisco-Umbrella,legitimate,35
2163,ottertail4.sharepoint.com,Cisco-Umbrella,legitimate,25
9157,www.socialmediatrend.net,Cisco-Umbrella,legitimate,24
9600,gw-outra-4c6f2c7b36ade8b8.elb.cn-northwest-1.amazonaws.com.cn,Cisco-Umbrella,legitimate,61
9849,herrjudit.se,Majestic,legitimate,12
7240,shihui55.cn,Majestic,legitimate,11
9474,ciclt.net,Majestic,legitimate,9
7621,www.willowvalleycommunities.org,Cisco-Umbrella,legitimate,31
5085,rr2.sn-5ualdnsr.googlevideo.com,Cisco-Umbrella,legitimate,31
6963,g12-prod-db4-005-sb.servicebus.windows.net,Cisco-Umbrella,legitimate,42
3839,energy.de,Majestic,legitimate,9
5805,fkbl6-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,21
586,mindswarms.com,Majestic,legitimate,14
8305,santafefilmfestival.com,Majestic,legitimate,23
2372,mysite.hyattoffice.com,Cisco-Umbrella,legitimate,22
2582,pitrinec.com,Majestic,legitimate,12
6075,app.4pda.to,Cisco-Umbrella,legitimate,11
7001,baby-place.com,Majestic,legitimate,14
3460,edge-184.usdal2.ce.apple-dns.net,Cisco-Umbrella,legitimate,32
4958,cdnorigin.server.tracorp.com,Cisco-Umbrella,legitimate,28
4973,fortixdrconnectna3-both-us-central1-c-0.ensilo.com,Cisco-Umbrella,legitimate,50
1049,bandit.se,Majestic,legitimate,9
3219,mt.tryd.pro,Cisco-Umbrella,legitimate,11
2224,apwuhp.com,Majestic,legitimate,10
9561,u1sossc.top,Majestic,legitimate,11
4039,seikagaku.co.jp,Majestic,legitimate,15
1052,sherryfitz.ie,Majestic,legitimate,13
8719,bc.pressherald.com,Cisco-Umbrella,legitimate,18
1830,fmam1-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,21
3669,lapaskupang.com,Majestic,legitimate,15
9305,aforathens.com,Majestic,legitimate,14
5938,cdn1--production--assets--kly-akamaized-net.cdn.ampproject.org,Cisco-Umbrella,legitimate,62
6472,dongfangex.com,Majestic,legitimate,14
3563,a2047.dscapi1.akamai.net,Cisco-Umbrella,legitimate,24
827,erma.eu,Majestic,legitimate,7
4383,occfiber.com,Majestic,legitimate,12
2234,myhack58.com,Majestic,legitimate,12
1603,kmnuh.cn,Majestic,legitimate,8
8989,academicamerican.com,Majestic,legitimate,20
5702,riflesurfing.xyz,Cisco-Umbrella,legitimate,16
90,nowwedws.com,Majestic,legitimate,12
116,highstreet.market,Majestic,legitimate,17
4406,cinemascomics.com,Majestic,legitimate,17
53,szbigbay.com,Majestic,legitimate,12
4212,couriernews.com,Majestic,legitimate,15
1900,opaldiamondfactory.com.au,Majestic,legitimate,25
3243,co-odc.gw.samsungapps.com,Cisco-Umbrella,legitimate,25
3925,track.portal-g7.com,Cisco-Umbrella,legitimate,19
8844,fireislandferries.com,Majestic,legitimate,21
38,arnolditkin.com,Majestic,legitimate,15
7831,fqts2020.it,Majestic,legitimate,11
1800,rabbitmq-admin.develop.uipath.com,Cisco-Umbrella,legitimate,33
8461,barker.college,Majestic,legitimate,14
3369,cdnpp.net,Cisco-Umbrella,legitimate,9
8849,assessmentpro.com,Cisco-Umbrella,legitimate,17
8915,cxtdqum.cn,Majestic,legitimate,10
6803,museum-online.ru,Majestic,legitimate,16
8251,fxcuisine.com,Majestic,legitimate,13
1051,diyindex.com,Majestic,legitimate,12
404,vsvinn.cn,Majestic,legitimate,9
5594,e11446.dscx.akamaiedge.net,Cisco-Umbrella,legitimate,26
2500,socialworkers.org,Majestic,legitimate,17
58,rr3---sn-nx57ynsz.gvt1.com,Cisco-Umbrella,legitimate,26
4815,www.motortrend.com,Cisco-Umbrella,legitimate,18
1628,filmxy.vip,Cisco-Umbrella,legitimate,10
5708,blog-video.tv,Majestic,legitimate,13
8998,clowdcover.com,Cisco-Umbrella,legitimate,14
765,11281251.fls.doubleclick.net,Cisco-Umbrella,legitimate,28
8976,cev.org.br,Majestic,legitimate,10
1139,iotone.com,Majestic,legitimate,10
1389,stuartcove.com,Majestic,legitimate,14
8459,sentry.deepl.com,Cisco-Umbrella,legitimate,16
1553,csspraha.cz,Majestic,legitimate,11
7377,ap-northeast-2-3.telemetry.insights.video.a2z.com,Cisco-Umbrella,legitimate,49
8460,zhunl.cn,Majestic,legitimate,8
56,imengine.editorial.prod.rgb.navigacloud.com,Cisco-Umbrella,legitimate,43
9264,rubberslug.com,Majestic,legitimate,14
1929,tofubud.com,Majestic,legitimate,11
8293,api.lyvecom.com,Cisco-Umbrella,legitimate,15
7811,toniic.com,Majestic,legitimate,10
1958,potenzanews.net,Majestic,legitimate,15
1120,9f5f6-mobility.imanage.work,Cisco-Umbrella,legitimate,27
8544,orion-uploads.openroadmedia.com,Cisco-Umbrella,legitimate,31
8971,local150.org,Cisco-Umbrella,legitimate,12
5010,cier.edu.tw,Majestic,legitimate,11
1701,al3in5p.x.incapdns.net,Cisco-Umbrella,legitimate,22
547,goeasjm.kr,Majestic,legitimate,10
6866,dyncdn.cc,Cisco-Umbrella,legitimate,9
7471,rw-forum.com,Majestic,legitimate,12
1033,stoneatlantacountertops.com,Majestic,legitimate,27
1313,external-media47.public.wamsm-a-2.prod.infra.webex.com,Cisco-Umbrella,legitimate,54
8681,xiuqianzhaopin.com,Majestic,legitimate,18
4629,rb-share.kuvo.com,Cisco-Umbrella,legitimate,17
7919,kupibas.ru,Majestic,legitimate,10
4821,hallestill-my.sharepoint.com,Cisco-Umbrella,legitimate,28
7325,b-hls-07.sacdnssedge.com,Cisco-Umbrella,legitimate,24
4360,pharmaciengiphar.com,Majestic,legitimate,20
1703,igms.bcas-p-04.prd.eu.pp.cloud.vwgroup.com,Cisco-Umbrella,legitimate,42
2083,meridianlink.simplicity.prod.compliancesystems.cloud,Cisco-Umbrella,legitimate,52
4582,market-data.upstox.com,Cisco-Umbrella,legitimate,22
2904,rr5.sn-najern7k.googlevideo.com,Cisco-Umbrella,legitimate,31
9042,placed.com,Majestic,legitimate,10
9580,mi.laurageller.com,Cisco-Umbrella,legitimate,18
6646,cdn.dbdtwitch.com,Cisco-Umbrella,legitimate,17
8259,ip166476495.ahcdn.com,Cisco-Umbrella,legitimate,21
8576,home.lookingupfinders.com,Cisco-Umbrella,legitimate,25
7365,comtrade.online,Majestic,legitimate,15
7059,ifafitness.com,Majestic,legitimate,14
218,themusicman.uk,Majestic,legitimate,14
8438,renewedvision.com,Majestic,legitimate,17
3299,wildbunch-distribution.com,Majestic,legitimate,26
1423,www.afr.com,Cisco-Umbrella,legitimate,11
7940,businessinsider.edge.permutive.app,Cisco-Umbrella,legitimate,34
7971,mikihouse.co.jp,Majestic,legitimate,15
9871,lubimyczytac.pl,Majestic,legitimate,15
5070,izmail.es,Majestic,legitimate,9
4023,get.deel.com,Cisco-Umbrella,legitimate,12
6854,yfciztil.cn,Majestic,legitimate,11
3516,cdxapps.epa.gov,Cisco-Umbrella,legitimate,15
